dropzone_id,action_rank,operator_priority,row_rank,benchmark_id,target_id,scope,evidence_class,template_column,source_row_fill_csv,dropzone_class_folder,import_kind,source_path,drop_filename,proposed_value,expected_value_rule,evidence_ref,operator_clearance,operator_note
priority_014_REQUIRED_COMPLEX_004,405,14,29,hist_REQUIRED_COMPLEX_004,REQUIRED_COMPLEX_004,complex,ablation_file,recursive_prediction_pdb,casp17/competitive_floor_batch_current/priority_014_REQUIRED_COMPLEX_004/row_fill.csv,casp17/competitive_floor_batch_current/priority_014_REQUIRED_COMPLEX_004/evidence_dropzone/files/ablation/recursive,file,,,,non-placeholder cleared value,,,fill source_path with a cleared local historical PDB path; drop_filename is optional
priority_014_REQUIRED_COMPLEX_004,406,14,29,hist_REQUIRED_COMPLEX_004,REQUIRED_COMPLEX_004,complex,ablation_file,scored_prediction_pdb,casp17/competitive_floor_batch_current/priority_014_REQUIRED_COMPLEX_004/row_fill.csv,casp17/competitive_floor_batch_current/priority_014_REQUIRED_COMPLEX_004/evidence_dropzone/files/ablation/scored,file,,,,non-placeholder cleared value,,,fill source_path with a cleared local historical PDB path; drop_filename is optional
priority_014_REQUIRED_COMPLEX_004,407,14,29,hist_REQUIRED_COMPLEX_004,REQUIRED_COMPLEX_004,complex,ablation_file,sidechain_scaffold_prediction_pdb,casp17/competitive_floor_batch_current/priority_014_REQUIRED_COMPLEX_004/row_fill.csv,casp17/competitive_floor_batch_current/priority_014_REQUIRED_COMPLEX_004/evidence_dropzone/files/ablation/sidechain_scaffold,file,,,,non-placeholder cleared value,,,fill source_path with a cleared local historical PDB path; drop_filename is optional
priority_014_REQUIRED_COMPLEX_004,408,14,29,hist_REQUIRED_COMPLEX_004,REQUIRED_COMPLEX_004,complex,ablation_file,sidechain_repacked_prediction_pdb,casp17/competitive_floor_batch_current/priority_014_REQUIRED_COMPLEX_004/row_fill.csv,casp17/competitive_floor_batch_current/priority_014_REQUIRED_COMPLEX_004/evidence_dropzone/files/ablation/sidechain_repacked,file,,,,non-placeholder cleared value,,,fill source_path with a cleared local historical PDB path; drop_filename is optional
priority_014_REQUIRED_COMPLEX_004,409,14,29,hist_REQUIRED_COMPLEX_004,REQUIRED_COMPLEX_004,complex,ablation_file,sidechain_completed_prediction_pdb,casp17/competitive_floor_batch_current/priority_014_REQUIRED_COMPLEX_004/row_fill.csv,casp17/competitive_floor_batch_current/priority_014_REQUIRED_COMPLEX_004/evidence_dropzone/files/ablation/sidechain_completed,file,,,,non-placeholder cleared value,,,fill source_path with a cleared local historical PDB path; drop_filename is optional
priority_014_REQUIRED_COMPLEX_004,410,14,29,hist_REQUIRED_COMPLEX_004,REQUIRED_COMPLEX_004,complex,ablation_file,steric_relaxed_prediction_pdb,casp17/competitive_floor_batch_current/priority_014_REQUIRED_COMPLEX_004/row_fill.csv,casp17/competitive_floor_batch_current/priority_014_REQUIRED_COMPLEX_004/evidence_dropzone/files/ablation/steric_relaxed,file,,,,non-placeholder cleared value,,,fill source_path with a cleared local historical PDB path; drop_filename is optional
priority_014_REQUIRED_COMPLEX_004,411,14,29,hist_REQUIRED_COMPLEX_004,REQUIRED_COMPLEX_004,complex,ablation_file,rotamer_minimized_prediction_pdb,casp17/competitive_floor_batch_current/priority_014_REQUIRED_COMPLEX_004/row_fill.csv,casp17/competitive_floor_batch_current/priority_014_REQUIRED_COMPLEX_004/evidence_dropzone/files/ablation/rotamer_minimized,file,,,,non-placeholder cleared value,,,fill source_path with a cleared local historical PDB path; drop_filename is optional
priority_014_REQUIRED_COMPLEX_004,412,14,29,hist_REQUIRED_COMPLEX_004,REQUIRED_COMPLEX_004,complex,ablation_file,polar_refined_prediction_pdb,casp17/competitive_floor_batch_current/priority_014_REQUIRED_COMPLEX_004/row_fill.csv,casp17/competitive_floor_batch_current/priority_014_REQUIRED_COMPLEX_004/evidence_dropzone/files/ablation/polar_refined,file,,,,non-placeholder cleared value,,,fill source_path with a cleared local historical PDB path; drop_filename is optional
priority_014_REQUIRED_COMPLEX_004,413,14,29,hist_REQUIRED_COMPLEX_004,REQUIRED_COMPLEX_004,complex,ablation_file,forcefield_minimized_prediction_pdb,casp17/competitive_floor_batch_current/priority_014_REQUIRED_COMPLEX_004/row_fill.csv,casp17/competitive_floor_batch_current/priority_014_REQUIRED_COMPLEX_004/evidence_dropzone/files/ablation/forcefield_minimized,file,,,,non-placeholder cleared value,,,fill source_path with a cleared local historical PDB path; drop_filename is optional
priority_014_REQUIRED_COMPLEX_004,414,14,29,hist_REQUIRED_COMPLEX_004,REQUIRED_COMPLEX_004,complex,ablation_file,statistical_rotamer_prediction_pdb,casp17/competitive_floor_batch_current/priority_014_REQUIRED_COMPLEX_004/row_fill.csv,casp17/competitive_floor_batch_current/priority_014_REQUIRED_COMPLEX_004/evidence_dropzone/files/ablation/statistical_rotamer,file,,,,non-placeholder cleared value,,,fill source_path with a cleared local historical PDB path; drop_filename is optional
priority_014_REQUIRED_COMPLEX_004,415,14,29,hist_REQUIRED_COMPLEX_004,REQUIRED_COMPLEX_004,complex,calibration,selected_model_rank,casp17/competitive_floor_batch_current/priority_014_REQUIRED_COMPLEX_004/row_fill.csv,casp17/competitive_floor_batch_current/priority_014_REQUIRED_COMPLEX_004/evidence_dropzone/calibration,value,,,,integer 1..5,,,"fill proposed_value, evidence_ref, and operator_clearance"
priority_014_REQUIRED_COMPLEX_004,416,14,29,hist_REQUIRED_COMPLEX_004,REQUIRED_COMPLEX_004,complex,calibration,best_model_rank,casp17/competitive_floor_batch_current/priority_014_REQUIRED_COMPLEX_004/row_fill.csv,casp17/competitive_floor_batch_current/priority_014_REQUIRED_COMPLEX_004/evidence_dropzone/calibration,value,,,,integer 1..5,,,"fill proposed_value, evidence_ref, and operator_clearance"
priority_014_REQUIRED_COMPLEX_004,417,14,29,hist_REQUIRED_COMPLEX_004,REQUIRED_COMPLEX_004,complex,calibration,selected_native_metric,casp17/competitive_floor_batch_current/priority_014_REQUIRED_COMPLEX_004/row_fill.csv,casp17/competitive_floor_batch_current/priority_014_REQUIRED_COMPLEX_004/evidence_dropzone/calibration,value,,,,finite numeric value,,,"fill proposed_value, evidence_ref, and operator_clearance"
priority_014_REQUIRED_COMPLEX_004,418,14,29,hist_REQUIRED_COMPLEX_004,REQUIRED_COMPLEX_004,complex,calibration,best_native_metric,casp17/competitive_floor_batch_current/priority_014_REQUIRED_COMPLEX_004/row_fill.csv,casp17/competitive_floor_batch_current/priority_014_REQUIRED_COMPLEX_004/evidence_dropzone/calibration,value,,,,finite numeric value,,,"fill proposed_value, evidence_ref, and operator_clearance"
priority_014_REQUIRED_COMPLEX_004,419,14,29,hist_REQUIRED_COMPLEX_004,REQUIRED_COMPLEX_004,complex,calibration,selected_score,casp17/competitive_floor_batch_current/priority_014_REQUIRED_COMPLEX_004/row_fill.csv,casp17/competitive_floor_batch_current/priority_014_REQUIRED_COMPLEX_004/evidence_dropzone/calibration,value,,,,finite numeric value,,,"fill proposed_value, evidence_ref, and operator_clearance"
priority_014_REQUIRED_COMPLEX_004,420,14,29,hist_REQUIRED_COMPLEX_004,REQUIRED_COMPLEX_004,complex,calibration,best_score,casp17/competitive_floor_batch_current/priority_014_REQUIRED_COMPLEX_004/row_fill.csv,casp17/competitive_floor_batch_current/priority_014_REQUIRED_COMPLEX_004/evidence_dropzone/calibration,value,,,,finite numeric value,,,"fill proposed_value, evidence_ref, and operator_clearance"
priority_015_REQUIRED_COMPLEX_005,421,15,30,hist_REQUIRED_COMPLEX_005,REQUIRED_COMPLEX_005,complex,target_identity,benchmark_id,casp17/competitive_floor_batch_current/priority_015_REQUIRED_COMPLEX_005/row_fill.csv,casp17/competitive_floor_batch_current/priority_015_REQUIRED_COMPLEX_005/evidence_dropzone/target_identity,value,,,,cleared historical non-current identifier,,,"fill proposed_value, evidence_ref, and operator_clearance"
priority_015_REQUIRED_COMPLEX_005,422,15,30,hist_REQUIRED_COMPLEX_005,REQUIRED_COMPLEX_005,complex,target_identity,target_id,casp17/competitive_floor_batch_current/priority_015_REQUIRED_COMPLEX_005/row_fill.csv,casp17/competitive_floor_batch_current/priority_015_REQUIRED_COMPLEX_005/evidence_dropzone/target_identity,value,,,,cleared historical non-current identifier,,,"fill proposed_value, evidence_ref, and operator_clearance"
priority_015_REQUIRED_COMPLEX_005,423,15,30,hist_REQUIRED_COMPLEX_005,REQUIRED_COMPLEX_005,complex,core_file,prediction_pdb,casp17/competitive_floor_batch_current/priority_015_REQUIRED_COMPLEX_005/row_fill.csv,casp17/competitive_floor_batch_current/priority_015_REQUIRED_COMPLEX_005/evidence_dropzone/files/core,file,,,,non-placeholder cleared value,,,fill source_path with a cleared local historical PDB path; drop_filename is optional
priority_015_REQUIRED_COMPLEX_005,424,15,30,hist_REQUIRED_COMPLEX_005,REQUIRED_COMPLEX_005,complex,core_file,native_pdb,casp17/competitive_floor_batch_current/priority_015_REQUIRED_COMPLEX_005/row_fill.csv,casp17/competitive_floor_batch_current/priority_015_REQUIRED_COMPLEX_005/evidence_dropzone/files/core,file,,,,non-placeholder cleared value,,,fill source_path with a cleared local historical PDB path; drop_filename is optional
priority_015_REQUIRED_COMPLEX_005,425,15,30,hist_REQUIRED_COMPLEX_005,REQUIRED_COMPLEX_005,complex,provenance,leakage_clearance,casp17/competitive_floor_batch_current/priority_015_REQUIRED_COMPLEX_005/row_fill.csv,casp17/competitive_floor_batch_current/priority_015_REQUIRED_COMPLEX_005/evidence_dropzone/provenance,value,,,,"one of no_leak, cleared, internal_no_leak, or ready_for_row_fill",,,"fill proposed_value, evidence_ref, and operator_clearance"
priority_015_REQUIRED_COMPLEX_005,426,15,30,hist_REQUIRED_COMPLEX_005,REQUIRED_COMPLEX_005,complex,provenance,prediction_method,casp17/competitive_floor_batch_current/priority_015_REQUIRED_COMPLEX_005/row_fill.csv,casp17/competitive_floor_batch_current/priority_015_REQUIRED_COMPLEX_005/evidence_dropzone/provenance,value,,,,non-placeholder internal method identifier,,,"fill proposed_value, evidence_ref, and operator_clearance"
priority_015_REQUIRED_COMPLEX_005,427,15,30,hist_REQUIRED_COMPLEX_005,REQUIRED_COMPLEX_005,complex,provenance,prediction_created_at,casp17/competitive_floor_batch_current/priority_015_REQUIRED_COMPLEX_005/row_fill.csv,casp17/competitive_floor_batch_current/priority_015_REQUIRED_COMPLEX_005/evidence_dropzone/provenance,value,,,,ISO date YYYY-MM-DD,,,"fill proposed_value, evidence_ref, and operator_clearance"
priority_015_REQUIRED_COMPLEX_005,428,15,30,hist_REQUIRED_COMPLEX_005,REQUIRED_COMPLEX_005,complex,provenance,native_release_date,casp17/competitive_floor_batch_current/priority_015_REQUIRED_COMPLEX_005/row_fill.csv,casp17/competitive_floor_batch_current/priority_015_REQUIRED_COMPLEX_005/evidence_dropzone/provenance,value,,,,ISO date YYYY-MM-DD,,,"fill proposed_value, evidence_ref, and operator_clearance"
priority_015_REQUIRED_COMPLEX_005,429,15,30,hist_REQUIRED_COMPLEX_005,REQUIRED_COMPLEX_005,complex,provenance,prediction_generated_before_native_release,casp17/competitive_floor_batch_current/priority_015_REQUIRED_COMPLEX_005/row_fill.csv,casp17/competitive_floor_batch_current/priority_015_REQUIRED_COMPLEX_005/evidence_dropzone/provenance,value,,,,true,,,"fill proposed_value, evidence_ref, and operator_clearance"
priority_015_REQUIRED_COMPLEX_005,430,15,30,hist_REQUIRED_COMPLEX_005,REQUIRED_COMPLEX_005,complex,provenance,public_template_or_native_used_for_prediction,casp17/competitive_floor_batch_current/priority_015_REQUIRED_COMPLEX_005/row_fill.csv,casp17/competitive_floor_batch_current/priority_015_REQUIRED_COMPLEX_005/evidence_dropzone/provenance,value,,,,false,,,"fill proposed_value, evidence_ref, and operator_clearance"
priority_015_REQUIRED_COMPLEX_005,431,15,30,hist_REQUIRED_COMPLEX_005,REQUIRED_COMPLEX_005,complex,provenance,other_team_model_used,casp17/competitive_floor_batch_current/priority_015_REQUIRED_COMPLEX_005/row_fill.csv,casp17/competitive_floor_batch_current/priority_015_REQUIRED_COMPLEX_005/evidence_dropzone/provenance,value,,,,false,,,"fill proposed_value, evidence_ref, and operator_clearance"
priority_015_REQUIRED_COMPLEX_005,432,15,30,hist_REQUIRED_COMPLEX_005,REQUIRED_COMPLEX_005,complex,provenance,post_release_information_used,casp17/competitive_floor_batch_current/priority_015_REQUIRED_COMPLEX_005/row_fill.csv,casp17/competitive_floor_batch_current/priority_015_REQUIRED_COMPLEX_005/evidence_dropzone/provenance,value,,,,false,,,"fill proposed_value, evidence_ref, and operator_clearance"
priority_015_REQUIRED_COMPLEX_005,433,15,30,hist_REQUIRED_COMPLEX_005,REQUIRED_COMPLEX_005,complex,provenance,current_casp17_target,casp17/competitive_floor_batch_current/priority_015_REQUIRED_COMPLEX_005/row_fill.csv,casp17/competitive_floor_batch_current/priority_015_REQUIRED_COMPLEX_005/evidence_dropzone/provenance,value,,,,false,,,"fill proposed_value, evidence_ref, and operator_clearance"
priority_015_REQUIRED_COMPLEX_005,434,15,30,hist_REQUIRED_COMPLEX_005,REQUIRED_COMPLEX_005,complex,provenance,operator_clearance,casp17/competitive_floor_batch_current/priority_015_REQUIRED_COMPLEX_005/row_fill.csv,casp17/competitive_floor_batch_current/priority_015_REQUIRED_COMPLEX_005/evidence_dropzone/provenance,value,,,,"one of no_leak, cleared, internal_no_leak, or ready_for_row_fill",,,"fill proposed_value, evidence_ref, and operator_clearance"
priority_015_REQUIRED_COMPLEX_005,435,15,30,hist_REQUIRED_COMPLEX_005,REQUIRED_COMPLEX_005,complex,ablation_file,recursive_prediction_pdb,casp17/competitive_floor_batch_current/priority_015_REQUIRED_COMPLEX_005/row_fill.csv,casp17/competitive_floor_batch_current/priority_015_REQUIRED_COMPLEX_005/evidence_dropzone/files/ablation/recursive,file,,,,non-placeholder cleared value,,,fill source_path with a cleared local historical PDB path; drop_filename is optional
priority_015_REQUIRED_COMPLEX_005,436,15,30,hist_REQUIRED_COMPLEX_005,REQUIRED_COMPLEX_005,complex,ablation_file,scored_prediction_pdb,casp17/competitive_floor_batch_current/priority_015_REQUIRED_COMPLEX_005/row_fill.csv,casp17/competitive_floor_batch_current/priority_015_REQUIRED_COMPLEX_005/evidence_dropzone/files/ablation/scored,file,,,,non-placeholder cleared value,,,fill source_path with a cleared local historical PDB path; drop_filename is optional
priority_015_REQUIRED_COMPLEX_005,437,15,30,hist_REQUIRED_COMPLEX_005,REQUIRED_COMPLEX_005,complex,ablation_file,sidechain_scaffold_prediction_pdb,casp17/competitive_floor_batch_current/priority_015_REQUIRED_COMPLEX_005/row_fill.csv,casp17/competitive_floor_batch_current/priority_015_REQUIRED_COMPLEX_005/evidence_dropzone/files/ablation/sidechain_scaffold,file,,,,non-placeholder cleared value,,,fill source_path with a cleared local historical PDB path; drop_filename is optional
priority_015_REQUIRED_COMPLEX_005,438,15,30,hist_REQUIRED_COMPLEX_005,REQUIRED_COMPLEX_005,complex,ablation_file,sidechain_repacked_prediction_pdb,casp17/competitive_floor_batch_current/priority_015_REQUIRED_COMPLEX_005/row_fill.csv,casp17/competitive_floor_batch_current/priority_015_REQUIRED_COMPLEX_005/evidence_dropzone/files/ablation/sidechain_repacked,file,,,,non-placeholder cleared value,,,fill source_path with a cleared local historical PDB path; drop_filename is optional
priority_015_REQUIRED_COMPLEX_005,439,15,30,hist_REQUIRED_COMPLEX_005,REQUIRED_COMPLEX_005,complex,ablation_file,sidechain_completed_prediction_pdb,casp17/competitive_floor_batch_current/priority_015_REQUIRED_COMPLEX_005/row_fill.csv,casp17/competitive_floor_batch_current/priority_015_REQUIRED_COMPLEX_005/evidence_dropzone/files/ablation/sidechain_completed,file,,,,non-placeholder cleared value,,,fill source_path with a cleared local historical PDB path; drop_filename is optional
priority_015_REQUIRED_COMPLEX_005,440,15,30,hist_REQUIRED_COMPLEX_005,REQUIRED_COMPLEX_005,complex,ablation_file,steric_relaxed_prediction_pdb,casp17/competitive_floor_batch_current/priority_015_REQUIRED_COMPLEX_005/row_fill.csv,casp17/competitive_floor_batch_current/priority_015_REQUIRED_COMPLEX_005/evidence_dropzone/files/ablation/steric_relaxed,file,,,,non-placeholder cleared value,,,fill source_path with a cleared local historical PDB path; drop_filename is optional
priority_015_REQUIRED_COMPLEX_005,441,15,30,hist_REQUIRED_COMPLEX_005,REQUIRED_COMPLEX_005,complex,ablation_file,rotamer_minimized_prediction_pdb,casp17/competitive_floor_batch_current/priority_015_REQUIRED_COMPLEX_005/row_fill.csv,casp17/competitive_floor_batch_current/priority_015_REQUIRED_COMPLEX_005/evidence_dropzone/files/ablation/rotamer_minimized,file,,,,non-placeholder cleared value,,,fill source_path with a cleared local historical PDB path; drop_filename is optional
priority_015_REQUIRED_COMPLEX_005,442,15,30,hist_REQUIRED_COMPLEX_005,REQUIRED_COMPLEX_005,complex,ablation_file,polar_refined_prediction_pdb,casp17/competitive_floor_batch_current/priority_015_REQUIRED_COMPLEX_005/row_fill.csv,casp17/competitive_floor_batch_current/priority_015_REQUIRED_COMPLEX_005/evidence_dropzone/files/ablation/polar_refined,file,,,,non-placeholder cleared value,,,fill source_path with a cleared local historical PDB path; drop_filename is optional
priority_015_REQUIRED_COMPLEX_005,443,15,30,hist_REQUIRED_COMPLEX_005,REQUIRED_COMPLEX_005,complex,ablation_file,forcefield_minimized_prediction_pdb,casp17/competitive_floor_batch_current/priority_015_REQUIRED_COMPLEX_005/row_fill.csv,casp17/competitive_floor_batch_current/priority_015_REQUIRED_COMPLEX_005/evidence_dropzone/files/ablation/forcefield_minimized,file,,,,non-placeholder cleared value,,,fill source_path with a cleared local historical PDB path; drop_filename is optional
priority_015_REQUIRED_COMPLEX_005,444,15,30,hist_REQUIRED_COMPLEX_005,REQUIRED_COMPLEX_005,complex,ablation_file,statistical_rotamer_prediction_pdb,casp17/competitive_floor_batch_current/priority_015_REQUIRED_COMPLEX_005/row_fill.csv,casp17/competitive_floor_batch_current/priority_015_REQUIRED_COMPLEX_005/evidence_dropzone/files/ablation/statistical_rotamer,file,,,,non-placeholder cleared value,,,fill source_path with a cleared local historical PDB path; drop_filename is optional
