model_rank,model_id,target_id,group_id,model_number,pool_role,source_member,extracted_pdb,size_bytes,sha256_16,atom_count,ca_count,residue_count,chain_count,model1_candidate,top5_candidate,extra_model_candidate,model_status,blockers,claim_boundary,rule_id
324,T1212TS425_4,T1212,425,4,top5,T1212/T1212TS425_4,casp17/official_archive_first_baseline_model_pool/extracted_models/T1212/all_models/T1212TS425_4.pdb,309065,f9f48036fa91888f,3815,466,466,1,False,True,False,model_ready,,"Local CASP17 official-archive first baseline model-pool extraction only. It extracts external CASP archive submissions into a baseline replay folder and builds model1/top5 manifests. It does not import official archive models as internal predictions, fill strict-blind operator values, compute native accuracy, push remotes, or submit to CASP.",official_archive_first_baseline_model_pool_v1
325,T1212TS425_5,T1212,425,5,top5,T1212/T1212TS425_5,casp17/official_archive_first_baseline_model_pool/extracted_models/T1212/all_models/T1212TS425_5.pdb,309065,e0cc0c9e303678ff,3815,466,466,1,False,True,False,model_ready,,"Local CASP17 official-archive first baseline model-pool extraction only. It extracts external CASP archive submissions into a baseline replay folder and builds model1/top5 manifests. It does not import official archive models as internal predictions, fill strict-blind operator values, compute native accuracy, push remotes, or submit to CASP.",official_archive_first_baseline_model_pool_v1
326,T1212TS450_1,T1212,450,1,model1,T1212/T1212TS450_1,casp17/official_archive_first_baseline_model_pool/extracted_models/T1212/all_models/T1212TS450_1.pdb,309007,1543b2475a996140,3814,466,466,1,True,True,False,model_ready,,"Local CASP17 official-archive first baseline model-pool extraction only. It extracts external CASP archive submissions into a baseline replay folder and builds model1/top5 manifests. It does not import official archive models as internal predictions, fill strict-blind operator values, compute native accuracy, push remotes, or submit to CASP.",official_archive_first_baseline_model_pool_v1
327,T1212TS450_2,T1212,450,2,top5,T1212/T1212TS450_2,casp17/official_archive_first_baseline_model_pool/extracted_models/T1212/all_models/T1212TS450_2.pdb,309007,c4cc9e6cbba92274,3814,466,466,1,False,True,False,model_ready,,"Local CASP17 official-archive first baseline model-pool extraction only. It extracts external CASP archive submissions into a baseline replay folder and builds model1/top5 manifests. It does not import official archive models as internal predictions, fill strict-blind operator values, compute native accuracy, push remotes, or submit to CASP.",official_archive_first_baseline_model_pool_v1
328,T1212TS450_3,T1212,450,3,top5,T1212/T1212TS450_3,casp17/official_archive_first_baseline_model_pool/extracted_models/T1212/all_models/T1212TS450_3.pdb,309007,7801ff86c18e30e3,3814,466,466,1,False,True,False,model_ready,,"Local CASP17 official-archive first baseline model-pool extraction only. It extracts external CASP archive submissions into a baseline replay folder and builds model1/top5 manifests. It does not import official archive models as internal predictions, fill strict-blind operator values, compute native accuracy, push remotes, or submit to CASP.",official_archive_first_baseline_model_pool_v1
329,T1212TS450_4,T1212,450,4,top5,T1212/T1212TS450_4,casp17/official_archive_first_baseline_model_pool/extracted_models/T1212/all_models/T1212TS450_4.pdb,309007,6359172c00bd197a,3814,466,466,1,False,True,False,model_ready,,"Local CASP17 official-archive first baseline model-pool extraction only. It extracts external CASP archive submissions into a baseline replay folder and builds model1/top5 manifests. It does not import official archive models as internal predictions, fill strict-blind operator values, compute native accuracy, push remotes, or submit to CASP.",official_archive_first_baseline_model_pool_v1
330,T1212TS450_5,T1212,450,5,top5,T1212/T1212TS450_5,casp17/official_archive_first_baseline_model_pool/extracted_models/T1212/all_models/T1212TS450_5.pdb,309007,496cce62ae567633,3814,466,466,1,False,True,False,model_ready,,"Local CASP17 official-archive first baseline model-pool extraction only. It extracts external CASP archive submissions into a baseline replay folder and builds model1/top5 manifests. It does not import official archive models as internal predictions, fill strict-blind operator values, compute native accuracy, push remotes, or submit to CASP.",official_archive_first_baseline_model_pool_v1
331,T1212TS456_1,T1212,456,1,model1,T1212/T1212TS456_1,casp17/official_archive_first_baseline_model_pool/extracted_models/T1212/all_models/T1212TS456_1.pdb,309060,b079830d24efa227,3814,466,466,1,True,True,False,model_ready,,"Local CASP17 official-archive first baseline model-pool extraction only. It extracts external CASP archive submissions into a baseline replay folder and builds model1/top5 manifests. It does not import official archive models as internal predictions, fill strict-blind operator values, compute native accuracy, push remotes, or submit to CASP.",official_archive_first_baseline_model_pool_v1
332,T1212TS456_2,T1212,456,2,top5,T1212/T1212TS456_2,casp17/official_archive_first_baseline_model_pool/extracted_models/T1212/all_models/T1212TS456_2.pdb,309064,dfe71a60d7df3b01,3815,466,466,1,False,True,False,model_ready,,"Local CASP17 official-archive first baseline model-pool extraction only. It extracts external CASP archive submissions into a baseline replay folder and builds model1/top5 manifests. It does not import official archive models as internal predictions, fill strict-blind operator values, compute native accuracy, push remotes, or submit to CASP.",official_archive_first_baseline_model_pool_v1
333,T1212TS456_3,T1212,456,3,top5,T1212/T1212TS456_3,casp17/official_archive_first_baseline_model_pool/extracted_models/T1212/all_models/T1212TS456_3.pdb,309060,3010095c342ead2f,3814,466,466,1,False,True,False,model_ready,,"Local CASP17 official-archive first baseline model-pool extraction only. It extracts external CASP archive submissions into a baseline replay folder and builds model1/top5 manifests. It does not import official archive models as internal predictions, fill strict-blind operator values, compute native accuracy, push remotes, or submit to CASP.",official_archive_first_baseline_model_pool_v1
334,T1212TS456_4,T1212,456,4,top5,T1212/T1212TS456_4,casp17/official_archive_first_baseline_model_pool/extracted_models/T1212/all_models/T1212TS456_4.pdb,309060,116d6ac24cbff6ee,3814,466,466,1,False,True,False,model_ready,,"Local CASP17 official-archive first baseline model-pool extraction only. It extracts external CASP archive submissions into a baseline replay folder and builds model1/top5 manifests. It does not import official archive models as internal predictions, fill strict-blind operator values, compute native accuracy, push remotes, or submit to CASP.",official_archive_first_baseline_model_pool_v1
335,T1212TS456_5,T1212,456,5,top5,T1212/T1212TS456_5,casp17/official_archive_first_baseline_model_pool/extracted_models/T1212/all_models/T1212TS456_5.pdb,309060,77584caee93e8357,3814,466,466,1,False,True,False,model_ready,,"Local CASP17 official-archive first baseline model-pool extraction only. It extracts external CASP archive submissions into a baseline replay folder and builds model1/top5 manifests. It does not import official archive models as internal predictions, fill strict-blind operator values, compute native accuracy, push remotes, or submit to CASP.",official_archive_first_baseline_model_pool_v1
336,T1212TS462_1,T1212,462,1,model1,T1212/T1212TS462_1,casp17/official_archive_first_baseline_model_pool/extracted_models/T1212/all_models/T1212TS462_1.pdb,309077,c4dca3ce644e917f,3815,466,466,1,True,True,False,model_ready,,"Local CASP17 official-archive first baseline model-pool extraction only. It extracts external CASP archive submissions into a baseline replay folder and builds model1/top5 manifests. It does not import official archive models as internal predictions, fill strict-blind operator values, compute native accuracy, push remotes, or submit to CASP.",official_archive_first_baseline_model_pool_v1
337,T1212TS462_2,T1212,462,2,top5,T1212/T1212TS462_2,casp17/official_archive_first_baseline_model_pool/extracted_models/T1212/all_models/T1212TS462_2.pdb,309077,8fd7fbaf572cb42e,3815,466,466,1,False,True,False,model_ready,,"Local CASP17 official-archive first baseline model-pool extraction only. It extracts external CASP archive submissions into a baseline replay folder and builds model1/top5 manifests. It does not import official archive models as internal predictions, fill strict-blind operator values, compute native accuracy, push remotes, or submit to CASP.",official_archive_first_baseline_model_pool_v1
338,T1212TS462_3,T1212,462,3,top5,T1212/T1212TS462_3,casp17/official_archive_first_baseline_model_pool/extracted_models/T1212/all_models/T1212TS462_3.pdb,309077,c75c9f0fa3f9110a,3815,466,466,1,False,True,False,model_ready,,"Local CASP17 official-archive first baseline model-pool extraction only. It extracts external CASP archive submissions into a baseline replay folder and builds model1/top5 manifests. It does not import official archive models as internal predictions, fill strict-blind operator values, compute native accuracy, push remotes, or submit to CASP.",official_archive_first_baseline_model_pool_v1
339,T1212TS462_4,T1212,462,4,top5,T1212/T1212TS462_4,casp17/official_archive_first_baseline_model_pool/extracted_models/T1212/all_models/T1212TS462_4.pdb,309077,eb175e7fe24b068b,3815,466,466,1,False,True,False,model_ready,,"Local CASP17 official-archive first baseline model-pool extraction only. It extracts external CASP archive submissions into a baseline replay folder and builds model1/top5 manifests. It does not import official archive models as internal predictions, fill strict-blind operator values, compute native accuracy, push remotes, or submit to CASP.",official_archive_first_baseline_model_pool_v1
340,T1212TS462_5,T1212,462,5,top5,T1212/T1212TS462_5,casp17/official_archive_first_baseline_model_pool/extracted_models/T1212/all_models/T1212TS462_5.pdb,309077,f2ac3337acc9abef,3815,466,466,1,False,True,False,model_ready,,"Local CASP17 official-archive first baseline model-pool extraction only. It extracts external CASP archive submissions into a baseline replay folder and builds model1/top5 manifests. It does not import official archive models as internal predictions, fill strict-blind operator values, compute native accuracy, push remotes, or submit to CASP.",official_archive_first_baseline_model_pool_v1
342,T1212TS465_1,T1212,465,1,model1,T1212/T1212TS465_1,casp17/official_archive_first_baseline_model_pool/extracted_models/T1212/all_models/T1212TS465_1.pdb,309088,4d2ecf7a986d46f8,3815,466,466,1,True,True,False,model_ready,,"Local CASP17 official-archive first baseline model-pool extraction only. It extracts external CASP archive submissions into a baseline replay folder and builds model1/top5 manifests. It does not import official archive models as internal predictions, fill strict-blind operator values, compute native accuracy, push remotes, or submit to CASP.",official_archive_first_baseline_model_pool_v1
