path	bucket	responsibility	caller_surface	duplicate_dead_code_risk	monolith_risk	external_dependency_risk	product_path	tested_path	risk_flags
tools/build_wetlab_lbdhodh_gate51_validation_review_surface.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	wetlab_external_claim_boundary	false	false	high_generated_like_builder_volume;wetlab_external_claim_boundary
tools/build_wetlab_lbdhodh_novelty_fill_map.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	wetlab_external_claim_boundary	false	false	high_generated_like_builder_volume;wetlab_external_claim_boundary
tools/build_wetlab_lbdhodh_repurposing_fill_map.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	wetlab_external_claim_boundary	false	false	high_generated_like_builder_volume;wetlab_external_claim_boundary
tools/build_wetlab_lbdhodh_stage6_tuning_surface.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	wetlab_external_claim_boundary	false	false	high_generated_like_builder_volume;wetlab_external_claim_boundary
tools/build_wetlab_lrrk2_novelty_fill_map.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	wetlab_external_claim_boundary	false	false	high_generated_like_builder_volume;wetlab_external_claim_boundary
tools/build_wetlab_lrrk2_repurposing_fill_map.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	wetlab_external_claim_boundary	false	false	high_generated_like_builder_volume;wetlab_external_claim_boundary
tools/build_wetlab_mapping_fix_retry_lane.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	wetlab_external_claim_boundary	false	false	high_generated_like_builder_volume;wetlab_external_claim_boundary
tools/build_wetlab_mapping_fix_retry_policy_templates.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	wetlab_external_claim_boundary	false	false	high_generated_like_builder_volume;wetlab_external_claim_boundary
tools/build_wetlab_mapping_fix_retry_support.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	wetlab_external_claim_boundary	false	false	high_generated_like_builder_volume;wetlab_external_claim_boundary
tools/build_wetlab_master_execution_console.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	wetlab_external_claim_boundary	false	false	high_generated_like_builder_volume;wetlab_external_claim_boundary
tools/build_wetlab_master_execution_queue.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	wetlab_external_claim_boundary	false	false	high_generated_like_builder_volume;wetlab_external_claim_boundary
tools/build_wetlab_master_handoff_dashboard.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	wetlab_external_claim_boundary	false	false	high_generated_like_builder_volume;wetlab_external_claim_boundary
tools/build_wetlab_master_runtime_event.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	wetlab_external_claim_boundary	false	false	high_generated_like_builder_volume;wetlab_external_claim_boundary
tools/build_wetlab_master_runtime_runbook.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	wetlab_external_claim_boundary	false	false	high_generated_like_builder_volume;wetlab_external_claim_boundary
tools/build_wetlab_master_terminal_review.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	wetlab_external_claim_boundary	false	false	high_generated_like_builder_volume;wetlab_external_claim_boundary
tools/build_wetlab_monitor_semantics.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	wetlab_external_claim_boundary	false	false	high_generated_like_builder_volume;wetlab_external_claim_boundary
tools/build_wetlab_mpro_vendor_cost_check.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	wetlab_external_claim_boundary	false	false	high_generated_like_builder_volume;wetlab_external_claim_boundary
tools/build_wetlab_neglected_first_contact_packets.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	wetlab_external_claim_boundary	false	false	high_generated_like_builder_volume;wetlab_external_claim_boundary
tools/build_wetlab_neglected_outreach_packet.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	wetlab_external_claim_boundary	false	false	high_generated_like_builder_volume;wetlab_external_claim_boundary
tools/build_wetlab_neglected_wave1_rows.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	wetlab_external_claim_boundary	false	false	high_generated_like_builder_volume;wetlab_external_claim_boundary
tools/build_wetlab_next3_chain_stack.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	wetlab_external_claim_boundary	false	false	high_generated_like_builder_volume;wetlab_external_claim_boundary
tools/build_wetlab_next3_execution_console.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	wetlab_external_claim_boundary	false	false	high_generated_like_builder_volume;wetlab_external_claim_boundary
tools/build_wetlab_next3_gate_refresh.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	wetlab_external_claim_boundary	false	false	high_generated_like_builder_volume;wetlab_external_claim_boundary
tools/build_wetlab_next3_novelty_fill_map.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	wetlab_external_claim_boundary	false	false	high_generated_like_builder_volume;wetlab_external_claim_boundary
tools/build_wetlab_next3_protein_run_queue.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	wetlab_external_claim_boundary	false	false	high_generated_like_builder_volume;wetlab_external_claim_boundary
tools/build_wetlab_next3_repurposing_fill_map.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	wetlab_external_claim_boundary	false	false	high_generated_like_builder_volume;wetlab_external_claim_boundary
tools/build_wetlab_next3_runtime_event.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	wetlab_external_claim_boundary	false	false	high_generated_like_builder_volume;wetlab_external_claim_boundary
tools/build_wetlab_next3_runtime_runbook.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	wetlab_external_claim_boundary	false	false	high_generated_like_builder_volume;wetlab_external_claim_boundary
tools/build_wetlab_oncology_first_contact_packet.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	wetlab_external_claim_boundary	false	false	high_generated_like_builder_volume;wetlab_external_claim_boundary
tools/build_wetlab_one_page_brief_schema.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	wetlab_external_claim_boundary	false	false	high_generated_like_builder_volume;wetlab_external_claim_boundary
tools/build_wetlab_openmm_claim_promotion_boundary.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	wetlab_external_claim_boundary	false	false	high_generated_like_builder_volume;wetlab_external_claim_boundary
tools/build_wetlab_outbound_execution_priority_board.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	wetlab_external_claim_boundary	false	false	high_generated_like_builder_volume;wetlab_external_claim_boundary
tools/build_wetlab_partner_export_schema.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	wetlab_external_claim_boundary	false	false	high_generated_like_builder_volume;wetlab_external_claim_boundary
tools/build_wetlab_partner_first_contact_export_bundle.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	wetlab_external_claim_boundary	false	false	high_generated_like_builder_volume;wetlab_external_claim_boundary
tools/build_wetlab_partner_outreach_tracks.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	wetlab_external_claim_boundary	false	false	high_generated_like_builder_volume;wetlab_external_claim_boundary
tools/build_wetlab_partner_send_round.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	wetlab_external_claim_boundary	false	false	high_generated_like_builder_volume;wetlab_external_claim_boundary
tools/build_wetlab_partner_target_portfolio.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	wetlab_external_claim_boundary	false	false	high_generated_like_builder_volume;wetlab_external_claim_boundary
tools/build_wetlab_partnering_stack.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	wetlab_external_claim_boundary	false	false	high_generated_like_builder_volume;wetlab_external_claim_boundary
